G_ID,ZIP
48029131608,78109
48029121501,78109
48029131612,78109
48493000404,78114
48013960100,78113
48029190604,78201
48029190501,78201
48029170101,78207
48187210901,78155
48029192000,78209
48029170402,78207
48029140700,78210
48029151500,78221
48029120501,78218
48029131402,78222
48029152000,78221
48029121000,78217
48029141404,78223
48029150300,78214
48029110700,78212
48029180901,78213
48029151500,78214
48029190902,78216
48187210707,78154
48187210804,78124
48493000103,78121
48187210608,78130
48255970200,78118
48091310404,78130
48029141600,78223
48029141900,78223
48029180604,78228
48029180602,78228
48029171401,78228
48029161801,78227
48029141800,78223
48029150400,78225
48029121203,78233
48029121205,78233
48029121206,78233
48029121606,78233
48029181302,78230
48029171200,78237
48029191810,78260
48029152100,78264
48029121118,78270
48029182102,78255
48029141900,78263
48029182103,78255
48029110100,78298
48273020300,78363
48409010201,78336
48355001500,78405
48355003500,78409
48355005801,78410
48355002500,78411
48355002705,78412
48355000800,78405
48355003602,78410
48355002001,78404
48355000700,78408
48355003401,78411
48355003202,78412
48355006000,78380
48409010601,78374
48297950400,78383
48029121119,78247
48029181716,78250
48029181704,78250
48029121121,78247
48029161802,78252
48029181723,78250
48029181822,78240
48029121812,78247
48029121808,78247
48029181704,78238
48029181817,78240
48029171921,78245
48029171916,78245
48355003402,78413
48355002304,78415
48355003304,78413
48355005409,78413
48355003306,78414
48355002200,78415
48355000500,78469
48215023509,78504
48215020504,78503
48215020904,78504
48215020903,78501
48215024000,78541
48215023600,78542
8015000401,81211
48061010900,78551
48215021305,78557
48061010203,78550
48061010800,78550
48061011901,78559
48215024105,78573
48215020202,78574
48215024112,78574
48215020205,78572
48215023104,78570
48215024205,78560
48215020404,78572
48215024205,78572
48215020503,78572
48215020202,78572
48061012609,78526
48215023514,78537
48061014500,78521
48489950400,78580
48427950104,78582
48427950500,78582
48061012101,78586
48427950204,78584
48215021304,78577
48215024201,78595
48491021403,78626
48491020805,78634
48209010902,78640
48491020109,78633
48491020115,78633
48491020312,78641
48053960600,78639
48491020323,78641
48031950100,78663
48491020804,78664
48453001780,78645
48053960400,78654
48453002407,78652
48209010901,78652
48453001856,78653
48491020900,78615
48453002433,78617
48491020313,78613
48453001854,78615
48209010901,78610
48053960100,78605
48209010902,78610
48209010200,78666
48209010303,78666
48055960500,78666
48453000804,78702
48453000902,78702
48453001401,78704
48453001768,78738
48453002314,78741
48453001912,78746
48453001713,78745
48453002426,78747
48453001821,78758
48453001722,78759
48453000204,78756
48453001756,78759
48453001504,78752
48453000304,78751
48453001848,78753
48453002422,78748
48453002423,78748
48453002105,78751
48453001760,78732
48491020409,78729
48453001846,78727
48453000101,78731
48491020510,78717
48453000401,78705
48453001728,78715
48453002111,78721
48453002112,78723
48453001751,78759
48325000500,78861
48323950204,78852
48089750400,78933
48323950700,78852
48015760400,78940
48149970300,78945
48287000200,78942
48437950200,79088
48087950300,79095
48483950300,79079
48375015400,79105
48375014500,79104
48195950300,79081
48359950100,79092
48069950100,79085
48381021703,79118
48381020500,79109
48381020300,79109
48381022001,79110
48375013200,79116
48381020200,79109
48375014401,79108
48381021300,79109
48445950100,79345
48219950200,79336
48501950100,79355
48219950200,79367
48219950400,79336
48191950500,79245
48189950900,79311
48125950300,79220
48303010102,79329
48375010600,79120
48487950300,79225
48369950200,79035
48117950400,79045
48357950300,79070
48089750300,78962
48381021801,79015
48303010408,79382
48303002001,79413
48303001601,79410
48303000202,79415
48303000405,79416
48303010405,79416
48303000403,79416
48303010504,79423
48303001709,79414
48441013100,79605
48441011700,79605
48329010109,79706
48329001300,79703
48329000302,79707
48329010112,79707
48227950300,79720
48329000100,79705
48329000303,79705
48141010220,79835
48135002802,79763
48135002700,79764
48389950400,79772
48141001800,79901
48043950500,79830
48229950300,79839
48141010404,79836
48141010501,79849
48135001900,79761
48135002300,79761
48227950900,79720
48475950200,79756
48135001000,79763
48415950600,79549
48207950300,79521
48303010509,79424
48151950400,79546
48253020400,79533
48263950100,79518
48263950100,79528
48141002600,79903
48141002800,79905
48141000401,79904
48141001109,79912
48141002500,79903
48141004310,79925
48141003502,79915
48141003801,79915
48141001400,79922
48141000107,79924
48141003902,79917
8005081000,80011
8005080700,80012
8005081200,80012
8001007801,80010
8005080900,80012
8005084500,80013
8005007201,80010
8005007302,80010
8005083500,80013
8005085400,80015
8005085600,80015
8005083200,80013
8005081500,80014
8005081600,80014
8005086700,80016
8013013003,80027
8013013006,80027
8001009607,80030
8013012707,80026
8013013003,80026
8014030900,80020
8059009824,80021
8014030800,80020
8001008705,80022
8014030400,80020
8005082000,80017
8014030100,80020
8059010210,80004
8059009839,80004
8059010211,80004
8059010406,80002
8059009815,80005
8059010304,80004
8001009603,80003
8059010303,80004
48141010343,79928
48141000900,79930
48141010338,79936
48141010330,79938
48141004309,79936
48141010316,79936
8035014603,80104
8059010701,80033
8005006200,80110
8035014406,80109
8031002701,80203
8031002703,80203
8031000701,80204
8031000800,80204
8031004104,80207
8031001901,80204
8031004301,80206
8031002902,80210
8031004304,80220
8031004504,80219
8031001301,80219
8031002803,80218
8001009751,80221
8031002702,80218
8031004101,80216
8031000303,80211
8005005621,80128
8005005634,80129
8031012014,80123
8035014114,80124
8035014140,80124
8035014116,80124
8005005632,80122
8005005619,80123
8005005626,80122
8035014133,80126
8005005622,80123
8059011951,80227
8059011728,80227
8059011601,80226
8059011702,80232
8001009207,80229
8031006813,80231
8059009806,80401
8059011720,80401
8013012202,80304
8059012031,80439
8107000400,80487
8059012027,80439
8117000100,80497
8123002009,80516
8069000802,80524
8069000505,80521
8069002501,80524
8013013207,80503
8013013211,80501
8123002004,80514
8005086800,80247
8031004106,80239
8001009322,80234
8031003901,80246
8031006810,80237
8005005552,80236
8069001113,80526
8069001603,80525
8069002007,80537
8069002011,80537
8069001809,80526
8069001804,80538
8001008606,80601
8069002401,80545
8069001903,80537
8001008604,80601
8041004511,80817
8115968300,80749
8119010106,80816
8041004602,80864
8041002400,80905
8041003909,80833
8041004300,80911
8041006000,80909
8041004503,80911
8041004501,80910
8041003305,80906
8041000301,80907
8041000600,80909
8041000700,80909
8123001416,80634
8095967600,80734
8095967600,80721
8001008802,80640
8115968300,80737
8095967700,80731
8123002502,80643
8087000800,80723
8123001902,80621
8123001004,80620
8123001003,80631
8123000502,80632
8001008551,80602
8041004702,80918
8041003709,80919
8041004703,80918
8041007201,80921
8041006801,80918
8041003708,80919
8101002901,81003
8101003004,81001
8101000800,81001
8101002500,81004
8101002100,81004
8067970800,81301
8051963600,81230
8043978600,81212
8043979200,81212
8043979100,81212
8083969000,81323
8029965000,81419
8045951803,81623
8081000400,81625
8045951802,81601
8081000300,81625
8037000302,81623
8077000300,81501
8071000400,81082
8015000200,81201
8051963600,81210
8023972600,81133
8109977700,81132
8015000100,81201
8021974900,81140
8003960000,81101
8089968600,81050
8101002914,81007
8101002912,81007
8101002915,81007
8101003200,81022
8011966700,81044
8011966700,81054
8071000800,81059
8101002911,81007
8045951901,81650
56021000600,82001
56001962900,82072
56021000401,82007
56021002000,82082
56005000300,82718
56037971600,82901
56039967702,83001
16005001000,83201
56039967702,83014
16005000500,83202
56041975200,82937
16077960100,83212
16005000200,83204
56041975400,82931
56035000101,83113
16047960100,83330
16063950100,83352
16053970100,83347
16019970403,83401
16007950200,83254
16029960100,83241
16047960100,83314
16059970300,83253
16083000900,83301
16011950700,83221
16013960200,83313
56025000700,82601
56025001401,82601
56025000901,82604
56025001603,82601
56029965100,82435
56015957800,82240
56003962700,82426
56003962600,82410
56029965300,82414
16051960300,83442
16069960300,83501
16059970200,83467
16049960400,83547
16051960200,83442
16057005700,83537
16051960400,83442
16087970300,83672
16027022100,83676
16027022400,83686
16001010223,83714
16001010100,83714
16001002224,83709
16001002222,83709
16001001201,83704
16001000100,83706
16001000900,83706
16001001800,83705
16087970100,83645
16073950101,83628
16003950200,83632
16085970300,83638
16073950200,83624
16039960100,83627
16045960200,83607
16027022300,83607
16075960400,83619
16055002000,83814
16055001400,83814
16055001800,83815
16017950900,83860
16017950800,83856
16021970100,83845
49011125804,84040
49011126101,84037
49035112821,84020
49051960100,84032
49049010113,84045
49049000102,84043
49035112404,84047
49035112402,84070
49035112605,84070
49035113017,84065
49035113016,84065
49049001105,84058
49049000706,84057
49049002201,84057
49049002201,84058
49049001106,84058
49011125301,84015
49011125305,84015
49011126402,84010
16009940000,83861
16079960400,83873
16055000100,83869
49045130701,84074
49051940500,84082
49035112917,84088
49035112812,84094
49035112611,84094
49035113019,84095
49035110500,84109
49035103200,84115
49035100308,84116
49035111905,84107
49035113526,84118
49035111001,84117
49035114000,84138
49003960500,84302
49035113537,84129
49035113513,84129
49035100800,84150
49035111302,84121
49035113512,84123
49035113406,84120
49035980000,84122
49035111306,84121
49035104800,84106
49035112202,84107
49035112301,84107
49035101000,84103
49035102500,84101
49043964306,84098
49005000701,84341
49005001002,84323
49005000201,84335
49005001300,84339
49005000402,84341
49005001300,84325
49057201800,84401
49057210404,84404
49057201800,84403
49057201500,84408
49057200400,84404
49057210800,84405
49049003203,84660
49049010404,84660
49021110600,84720
49021110702,84720
49049010504,84660
49053270300,84770
49053270200,84722
49053270802,84780
4013111401,85008
4013111300,85008
4013113601,85008
4013110400,85013
4013106502,85014
4013111800,85003
4013113000,85004
4013114100,85004
49053270300,84790
49053270300,84783
4013113201,85006
49039972400,84627
49049002102,84604
49039972100,84629
49023010100,84648
49049001802,84606
49049010409,84655
49049002801,84601
4013107400,85015
4013109102,85017
4013108602,85014
4013110400,85015
4013106200,85020
4013108000,85018
4013103702,85020
4013104801,85020
4013111000,85018
4013107000,85019
4013110901,85018
4013115200,85040
4013115900,85040
4013082017,85037
4013116606,85041
4013113801,85034
4013113900,85034
4013109802,85033
4013116717,85044
4013116704,85042
4013116714,85048
4013116721,85048
4013112508,85043
4013116202,85042
4013610600,85086
4013610300,85086
4013610500,85086
4013104600,85078
4013111203,85082
4013105601,85051
4013103615,85029
4013109601,85033
4013104900,85028
4013104401,85029
4013103302,85032
4013103502,85032
4013104502,85029
4013103209,85032
4013103612,85022
4013103608,85023
4013616900,85024
4013103606,85022
4013618900,85022
4021002003,85131
4021001304,85122
4021001707,85138
4021001710,85138
4013816600,85142
4013816400,85142
4013422630,85208
4013422105,85210
4013422626,85207
4013422646,85212
4013815200,85212
4013817600,85212
4013422606,85234
4013812700,85248
4013422621,85234
4013814300,85233
4013523102,85244
4013811400,85225
4013522904,85225
4013811000,85226
4013422215,85202
4013421702,85204
4013421601,85203
4013420604,85203
4013422213,85202
4021000400,85173
4013421102,85201
4007001300,85192
4021001600,85172
4013422102,85202
4013421002,85201
4013813600,85249
4013217502,85251
4013217102,85251
4013103219,85254
4013216846,85255
4013216831,85254
4013216835,85253
4013103206,85254
4013216830,85254
4013319600,85282
4013320007,85283
4013319902,85283
4013319300,85282
4013319404,85282
4013319909,85284
4013814600,85295
4013104214,85308
4013614200,85310
4013614400,85308
4013616000,85308
4013611700,85310
4013104223,85306
4013104225,85306
4013104204,85304
4013816300,85298
4013092308,85302
4013816100,85297
4013422404,85299
4013816000,85298
4013815900,85298
4013092801,85301
4013216829,85262
4013319800,85280
4013216810,85258
4013217800,85257
4013216848,85259
4013050604,85326
4013030402,85331
4013050610,85326
4025001402,85324
4013060904,85335
4013061046,85340
4013061010,85340
4013116609,85339
4013061021,85340
4013071909,85345
4013040528,85374
4027011115,85367
4013040527,85374
4013040507,85378
4013071510,85381
4013610900,85383
4013040521,85383
4013071513,85381
4013040518,85387
4013071514,85382
4003000301,85602
4003000600,85607
4007000800,85545
4003001200,85603
4007001200,85501
4013040515,85390
4013061020,85395
4007000900,85501
4027000902,85364
4013071701,85363
4013040517,85361
4027000901,85364
4013071912,85345
4013083000,85353
4023966402,85621
4023966302,85621
4019004307,85614
4019004325,85622
4003000100,85625
4021002200,85623
4003000202,85643
4003001601,85635
4019003501,85711
4019004422,85713
4019002504,85714
4019002400,85713
4019002901,85712
4019004031,85715
4019004067,85715
4019002501,85714
4019004713,85718
4019000600,85719
4019002702,85716
4019004718,85718
4019004717,85718
4019004510,85719
4019004412,85745
4019004312,85746
4019004321,85746
4019004624,85741
4021000604,85739
4019004316,85735
4019004645,85742
4019003802,85706
4019004115,85706
4019003200,85711
4019003706,85706
4019004513,85705
4019004638,85658
4019002603,85705
4019004719,85750
4019004640,85755
4019004642,85755
4019410503,85756
4005001301,86004
4001970502,85938
4025002002,86326
4015950600,86401
35061970401,87031
35006974201,87020
35043010601,87048
35061970800,87002
4015955000,86440
4015940501,86440
35043940700,87001
4025001002,86305
4025000606,86314
4025001900,86315
4025000605,86314
4025000900,86301
4025000300,86301
4025001101,86303
4005002100,86040
35001003806,87059
35001002500,87104
35001001400,87102
35001002000,87102
35001002600,87104
35001004602,87105
35001940700,87105
35001002200,87102
35001000205,87110
35001003001,87107
35001003723,87109
35001003730,87109
35043010713,87124
35001000708,87123
35001004739,87121
35043010703,87144
35043010718,87144
35045000302,87401
35045000100,87401
35001003202,87197
35031945600,87322
35049000400,87594
35047957800,87701
35039940800,87532
35049010309,87508
35049010203,87506
35049001105,87505
35001004727,87120
35001004749,87120
35001003736,87113
35001004745,87114
35001003723,87113
35001000119,87111
35001000112,87112
35001000122,87110
35013000202,88005
35051962200,87901
35013001303,88007
35013001304,88012
35013001703,88021
35025001005,88260
35035000304,88310
35035000500,88310
32003005357,89002
35059950200,88419
32003005503,89005
35027960400,88346
35037958900,88411
32003003640,89032
32003003629,89031
32003004302,89030
32003005104,89014
32003004200,89030
32003005102,89014
32003005336,89015
32003003609,89031
32003004301,89030
35041000300,88130
35005000500,88203
35005000900,88201
35005000400,88203
35005001300,88230
35005000900,88203
35041000402,88130
35009000400,88101
35017964400,88061
35041000401,88118
32003005346,89052
32003000526,89101
32003000510,89101
32003002996,89103
32003002949,89103
32003001401,89104
32003000700,89101
32003002954,89103
32003002707,89119
32003001710,89121
32003003260,89117
32003001709,89121
32003002848,89119
32003002831,89123
32003001004,89126
32003003239,89129
32003003238,89129
32003003408,89129
32003005436,89122
32003005006,89121
32003002947,89146
32003002919,89147
32003005839,89141
32003005855,89148
32003003227,89145
32003003231,89149
32003003410,89130
32003003210,89134
32003003227,89135
32003003312,89131
32003005824,89138
32003000528,89110
32003005807,89117
32003006104,89110
32003000515,89110
32003005830,89178
32003002846,89183
32003001901,89169
32003002843,89183
32003003230,89166
32003005831,89178
32005002300,89410
32001950301,89406
32001950500,89406
32031002619,89506
32031002500,89503
32031001011,89511
32031001010,89511
32031002205,89511
32031002407,89523
32031001802,89512
32510000800,89701
32031002208,89521
32510000100,89701
32031002411,89523
32031002704,89512
36061000800,10002
36061003601,10002
36061000202,10002
36061006100,10003
32007951402,89815
32007951401,89815
32510000400,89706
32031002104,89502
32019960900,89447
32005001100,89460
32031002106,89502
32031003511,89436
32031003101,89431
32031003000,89432
32031003101,89434
32031003110,89434
32031003109,89434
32019960800,89444
32031003108,89434
32031003509,89436
36061002100,10007
36061001300,10007
36061005200,10010
36061008100,10011
36061003900,10013
36061004100,10012
36061005400,10010
36061010800,10022
36061013300,10019
36061012500,10020
36061013500,10019
36061012200,10021
36061011000,10022
36061015500,10023
36061022301,10031
36061017200,10029
36061017000,10029
36061022500,10031
36061022302,10031
36061025100,10032
36061023200,10030
36061022900,10031
36061016600,10029
36061023300,10031
36061021303,10027
36061021500,10027
36061010900,10018
36061008200,10017
36061014500,10019
36061004700,10013
36061003700,10014
36061002100,10013
36061026100,10033
36061012100,10036
36061027100,10033
36061029900,10034
36061027700,10040
36061028700,10040
36061027300,10040
36061011000,10065
36061012200,10065
36005006900,10451
36085027301,10314
36085017009,10312
36005020100,10452
36005014100,10451
36085015602,10312
36085018901,10314
36085015100,10313
36005018302,10456
36005007500,10455
36005018101,10456
36005014900,10456
36005005300,10453
36005013100,10456
36005003500,10455
36005037300,10457
36005027900,10463
36005027401,10465
36005009600,10462
36005020601,10462
36005030701,10463
36005021800,10460
36005026900,10463
36005036502,10460
36005039901,10458
36005012500,10459
36085013800,10306
36085007000,10305
36085012804,10306
36085024700,10302
36061014802,10128
36061007800,10156
36061010100,10123
36061008800,10158
36085017700,10301
36061010100,10119
36005041900,10467
36005034000,10467
36005043400,10466
36005045800,10466
36005046000,10466
36005027300,10468
36005026701,10468
36005040100,10468
36005006200,10472
36005038600,10469
36005034400,10469
36005035100,10471
36005004800,10472
36119014100,10566
36119003600,10550
36119012200,10570
36119004100,10550
36119003700,10550
36119002101,10583
36119011101,10591
36119014901,10589
36119011600,10591
36119014901,10578
36119002402,10708
36119010902,10603
36119009300,10601
36119007000,10538
36119012600,10536
36079011400,10541
36079011300,10541
36079011400,10542
36119013103,10546
36119014901,10536
36079010300,10512
36119013900,10520
36119002104,10710
36119006700,10804
36119005701,10805
36119006100,10801
36071014302,10950
36087010601,10923
36071014202,10950
36071013500,10930
36071013400,10950
36071014102,10950
36087011800,10931
36081015900,11101
36059301300,11050
36059303000,11040
36081000700,11101
36059302900,11040
36059301000,11050
36059405500,11010
36081000100,11101
36081012301,11105
36081007900,11102
36081006502,11103
36081011700,11105
36081006100,11106
36081018502,11104
36081014500,11103
36081007700,11106
36047112200,11207
36047038900,11206
36047114201,11207
36047120800,11208
36047112400,11207
36047117202,11208
36047051100,11206
36047087000,11203
36047004500,11201
36047000501,11201
36047086400,11203
36081008500,11106
36047001500,11201
36087010102,10980
36081155102,11004
36087012401,10977
36071011500,10963
36087012800,10954
36087011700,10974
36087010502,10970
36047014200,11209
36047006800,11209
36047054700,11211
36047077400,11210
36047073800,11210
36047055100,11211
36047013800,11209
36033950300,12916
36047034700,11213
36047035100,11213
36047090000,11212
36047033100,11213
36047053300,11211
36047088400,11212
36047027200,11214
36047033300,11213
36047038500,11221
36047056500,11222
36047057900,11222
36047056300,11222
36047056900,11222
36047032600,11224
36047034800,11224
36047038700,11221
36047050804,11226
36047032300,11225
36047032700,11225
36047020000,11228
36047016600,11228
36047056400,11229
36047036001,11235
36047060800,11235
36047059600,11235
36047097000,11236
36047058800,11235
36047101200,11236
36047101000,11236
36047044500,11237
36047005300,11231
36047054200,11230
36047037100,11233
36047036700,11233
36047037900,11233
36047019600,11219
36047011400,11219
36047009800,11220
36047023200,11219
36047031702,11216
36047015100,11215
36047150200,11215
36047003500,11217
36047030800,11214
36047055300,11249
36047055100,11249
36047054500,11249
36081086500,11354
36047044300,11237
36047019900,11238
36081117500,11358
36081099704,11360
36081080301,11355
36081120500,11355
36081091900,11356
36081112300,11361
36081150702,11362
36081083700,11355
36081059500,11385
36081026500,11377
36081058500,11385
36081066701,11378
36081021900,11378
36081025900,11377
36081053500,11378
36081024900,11377
36081037600,11412
36081063000,11413
36081033000,11413
36081014800,11419
36081014201,11418
36081010000,11419
36081068000,11413
36081002800,11418
36081127700,11423
36081021600,11418
36059413600,11510
36059413300,11510
36081056000,11428
36081051200,11429
36081029400,11434
36081018800,11436
36081077905,11432
36081044601,11432
36081022001,11435
36081045800,11432
36081020800,11433
36081078800,11436
36059303500,11501
36081024000,11432
36081026902,11373
36081047300,11373
36081071701,11374
36081073100,11375
36081035300,11369
36081125700,11366
36081041300,11368
36081030904,11370
36081044301,11368
36081040100,11368
36081080302,11367
36059410100,11552
36059407502,11553
36059406002,11552
36059407102,11550
36059407302,11553
36059415201,11566
36059302102,11577
36059415401,11710
36059520001,11714
36103145605,11717
36103158110,11720
36103135201,11725
36103122601,11729
36103111601,11731
36103158505,11755
36059522000,11758
36059521301,11758
36103112210,11746
36103145804,11749
36103111506,11743
36103112002,11746
36103112206,11747
36103124401,11704
36103123600,11701
36059414800,11710
36059414900,11710
36103123002,11704
36103124601,11702
36081099801,11691
36059409900,11580
36081094202,11693
36059303302,11596
36059411302,11598
36081097203,11691
36081094203,11693
36103159102,11772
36059518000,11771
36103159000,11772
36103135401,11767
36103158306,11766
36103147602,11769
36059517801,11765
36103146604,11779
36103134902,11787
36103158111,11784
36103158410,11786
36103170001,11948
36103159410,11949
36103190800,11968
36103190705,11968
36103159412,11949
36091061701,12020
36103159106,11980
36095740700,12023
36103190704,11976
36083052503,12033
36021000200,12029
36001013507,12110
36035971300,12095
36021000700,12075
36035970900,12078
36095740800,12122
36001013508,12110
36001014802,12120
36001014607,12084
36021000401,12106
36091062503,12065
36001014100,12054
36083052502,12063
36095740100,12066
36001012900,12047
36093033102,12066
36103200901,11937
36059519704,11803
36103190601,11942
36103159406,11934
36103190705,11946
36103146800,11795
36059518700,11791
36103135301,11788
36103147001,11795
36103145701,11788
36115094000,12154
36083040300,12180
36001014302,12158
36057072700,12166
36021000402,12184
36001014202,12159
36083051901,12154
36001001802,12203
36001013602,12204
36001014503,12186
36001000501,12206
36001013801,12205
36001000800,12206
36001014001,12205
36027210301,12508
36021001500,12521
36027060302,12524
36027050104,12533
36071010500,12550
36027050103,12533
36079010500,12533
36111953300,12528
36071000100,12550
36027110003,12531
36027080202,12603
36111954000,12589
36111955400,12589
36027190301,12590
36027050103,12590
36027140101,12601
36027130003,12569
36071010802,12586
36027170000,12581
36071010102,12550
36111952900,12440
36025971200,12455
36111952000,12401
36111952200,12401
36111950900,12465
36111952400,12401
36039080900,12451
36039080402,12444
36093032403,12302
36001013801,12304
36093032700,12306
36093020300,12305
36093033400,12308
36093032602,12306
36093032200,12302
36093020800,12307
36093020600,12308
36093020700,12304
36111950900,12740
36105950300,12776
36105951600,12777
36105950800,12788
36113070900,12804
36115080300,12839
36091060702,12831
36091060800,12831
36115084000,12837
36067011800,13027
36067012000,13060
36023970100,13052
36075021300,13074
36023970200,13077
36067016802,13084
36067006102,13205
36117021502,13143
36011040900,13118
36011040800,13118
36075021401,13126
36067013400,13090
36075020400,13114
36011040100,13111
36067011231,13090
36067011102,13090
36067940000,13120
36033950400,12953
36019100600,12962
36031960300,12997
36033950502,12953
36019100300,12992
36019100100,12979
36019101300,12901
36019100600,12901
36019100100,12919
36115090000,12873
36033950800,12913
36115087000,12865
36067006000,13207
36067000200,13208
36067010900,13212
36067001900,13206
36067004301,13210
36067012700,13209
36057072300,13339
36067014700,13224
36065024400,13308
36049950400,13343
36075020500,13302
36065024000,13304
36045061800,13606
36045060804,13603
36045061600,13601
36045062200,13601
36089492300,13625
36049950200,13620
36045061800,13605
36017970801,13733
36107020600,13734
36045060500,13656
36089491000,13676
36089492800,13669
36089492800,13646
36045061700,13651
36077591500,13808
36077591000,13820
36077591200,13820
36025970600,13856
36107020100,13827
36025970500,13839
36017970601,13815
36007010200,13811
36017970400,13815
36077590400,13843
36077590201,13810
36007010200,13760
36007011901,13778
36025970100,13786
36025970200,13739
36007013301,13760
36007012202,13746
36065022500,13440
36065023300,13495
36065021302,13501
36065021701,13501
36065022702,13440
36053031100,13480
36043010300,13357
36065026100,13424
36065025400,13413
36065025600,13425
36053940600,13421
36049950600,13368
36007000600,13904
36007000500,13901
36037950900,14020
36029015503,14006
36107020200,13864
36007000900,13903
36037950400,14020
36029015302,14057
36029014701,14032
36029017502,14034
36029017501,14070
36029015402,14047
36013036000,14063
36037951400,14040
36013035800,14063
36029014604,14032
36029014601,14031
36029003100,14211
36029003000,14211
36029016800,14208
36029003302,14208
36029000110,14203
36029002400,14206
36029016300,14210
36029003800,14215
36029011600,14224
36029008102,14223
36029012501,14218
36029008700,14217
36029006301,14222
36029009007,14221
36029009402,14221
36029010700,14225
36099950100,14433
36055011902,14450
36117021700,14433
36055015304,14420
36037950100,14422
36055012100,14445
36069050602,14424
36069050202,14425
36051031300,14437
36029009009,14228
36063021700,14303
36063020900,14301
36063023300,14120
36029007901,14150
36029007800,14150
36037950200,14125
36029007101,14201
36063022712,14120
36063024502,14131
36029013702,14127
36063023700,14094
36063023902,14094
36063023800,14094
36029014300,14086
36029013101,14075
36013035100,14081
36051030700,14487
36117020600,14522
36117020302,14502
36055014804,14468
36055011503,14526
36121970500,14569
36101960400,14572
36069050500,14564
36055011208,14580
36055011201,14580
36055009400,14604
36055011301,14580
36117020401,14589
36055014503,14624
36055014003,14626
36055010902,14622
36055014601,14624
36055013203,14623
36013036902,14712
36009961600,14760
36009961100,14741
36101962100,14801
36013036300,14769
36013037000,14701
36009961000,14743
36097950500,14865
36101960100,14873
36109001500,14850
36109001500,14851
36015010800,14903
36107020703,14892
36097950500,14869
36015000600,14901
36003951000,14897
36109000800,14850
36101961800,14821
36051031200,14836
36097950400,14812
36015010500,14845
36055002300,14613
36055009400,14614
36055013702,14616
36055006200,14619
36055001800,14616
36055014104,14615
36055006500,14608
36055006900,14611
36055014203,14606
36055007600,14610
36055001300,14605
36055013503,14612
42007601000,15010
42007601200,15010
42003456004,15017
42007603803,15003
42007603802,15005
42003407002,15044
42003408002,15044
42003409000,15044
42125715700,15057
42003453004,15126
42003551900,15132
42003426700,15116
42003460002,15136
42003563900,15112
42003464400,15136
42003170200,15203
42003170600,15203
42003432300,15202
42003458000,15142
42003090100,15201
42003437000,15143
42003050900,15219
42003140100,15213
42003427200,15209
42003190300,15211
42003191400,15211
42003140400,15206
42003409000,15090
42003413500,15101
42007605500,15061
42129801100,15068
42129800300,15068
42003453003,15071
42007603000,15061
42003191700,15226
42003191900,15226
42003517000,15221
42003561000,15221
42003473300,15226
42003561100,15221
42003101600,15224
42003523600,15235
42003480200,15236
42003421100,15238
42003562700,15233
42111020900,15501
42111021400,15530
42051261100,15438
42051262702,15459
42111020700,15501
42051263000,15461
42051261000,15473
42009961000,15522
42051261402,15468
42111021100,15501
42051261401,15468
42009960500,15533
42111021800,15501
42129804300,15601
42111021901,15551
42009961000,15537
42129803800,15601
42129803700,15601
42129807000,15610
42129801703,15613
42129802101,15668
42129801200,15656
42129808600,15677
42129801200,15690
42051260402,15666
42063960700,15701
42129805000,15637
42129802500,15644
42129804900,15639
42111021901,15622
42129802304,15644
42059970501,15370
42125796000,15376
42125746302,15367
42051262400,15401
42125742100,15342
42125796000,15323
42125753700,15301
42125781700,15332
42125764000,15314
42125745200,15330
42003564500,15332
42063961600,15748
42033331900,15753
42065951100,15767
42033331900,15724
42021011800,15714
42063960400,15728
42063961800,15725
42063962100,15717
42063961500,15717
42063960600,15732
42065950900,15825
42047950100,15845
42033330500,15849
42023960200,15834
42047951000,15846
42065950400,15825
42019910302,16057
42073010900,16051
42073011500,16051
42031160700,16028
42019911800,16033
42073000800,16101
42073001000,16102
42073011300,16102
42073000300,16105
42019912101,16066
42007605100,16117
42005951100,16201
42085032300,16150
42073010100,16156
42085033200,16146
42085032400,16154
42005950500,16218
42085032502,16127
42085031800,16125
42073010400,16143
42007605100,16123
42073011500,16123
42085033100,16127
42085030100,16146
42085032502,16137
42019902100,16001
42021013300,15952
42019911501,16002
42021010500,15902
42047951300,15857
42021010600,15904
42047951200,15857
42021011300,15905
42031160800,16255
42005950900,16226
42005950200,16259
42121201300,16301
42005950800,16226
42065950900,16240
42039111600,16335
42121200600,16323
42039111300,16335
42123970400,16340
42039111700,16335
42123971400,16340
42039110100,16438
42049012001,16442
42049012001,16438
42049010500,16505
42049002500,16504
42049000200,16505
42049010903,16506
42049002900,16509
42049011101,16509
42049010902,16506
42061950400,16652
42033331800,16656
42083420200,16701
42013010402,16686
42013011100,16635
42013101200,16602
42013100800,16601
42033331800,16627
42061950300,16611
42013011500,16635
42013011200,16648
42021012800,16635
42013100400,16601
42013010402,16601
42013010401,16617
42049010202,16423
42049012201,16412
42039110202,16403
42039110800,16403
42039110900,16354
42123970900,16365
42121200000,16354
42019910200,16373
42039111100,16354
42027012600,16801
42027011400,16803
42083420500,16744
42083420600,16748
42027011400,16870
42027010900,16828
42033331000,16878
42099030601,17037
42075003500,17042
42043024503,17036
42067070201,17035
42087960600,17044
42075002100,17026
42087960600,17029
42041011102,17055
42041011305,17050
42043023602,17057
42041011101,17055
42099030601,17047
42087960400,17051
42043020100,17101
42043020900,17110
