zip,Total_racers,Male_Racers,Female_Racers,Junior_Racers,Elite_Racers,Master_Racers,Pro_Road_Racers,Pro_MTB_Racers,Pro_Track_Racers,Pro_Cross_Racers,Mid_Road_Racers,Mid_MTB_Racers,Mid_Track_Racers,Mid_Cross_Racers
53508,4,3,1,0,2,2,1,1,0,1,1,4,1,1
53511,4,4,0,0,2,2,1,2,1,1,0,4,0,0
53515,2,2,0,0,1,1,0,0,0,0,1,2,0,0
53521,2,1,1,2,0,0,0,0,0,0,0,2,0,0
53523,3,3,0,0,2,1,0,3,0,1,1,3,0,2
53527,8,8,0,1,4,3,0,2,0,1,5,8,0,4
53528,5,5,0,1,1,3,1,4,0,1,1,5,0,2
53531,1,1,0,0,0,1,0,0,0,0,0,1,0,0
53532,1,1,0,1,0,0,0,0,0,0,0,1,0,0
53536,1,1,0,0,0,1,0,0,0,0,0,1,0,0
53538,2,1,1,1,0,1,0,0,0,0,0,2,0,0
53545,3,2,1,0,0,3,0,1,0,0,2,3,1,3
53546,4,4,0,0,3,1,0,1,0,0,0,4,0,0
53548,1,1,0,0,1,0,0,0,0,0,0,1,0,0
53549,2,1,1,1,0,1,0,2,0,0,0,2,0,0
53551,10,9,1,4,1,5,0,3,0,1,0,10,0,2
53555,3,3,0,0,1,2,0,1,0,0,1,2,0,0
53558,6,5,1,0,2,4,2,4,0,2,1,5,0,3
53559,2,2,0,0,0,2,0,1,0,0,1,2,0,0
53562,31,27,4,2,10,19,0,6,0,1,7,31,0,4
53570,2,1,1,0,0,2,2,1,0,2,0,1,1,0
53572,12,12,0,4,3,5,0,0,0,0,2,12,0,1
53574,3,3,0,0,2,1,0,0,0,0,0,3,0,0
53575,5,3,2,1,1,3,1,1,0,1,1,5,0,2
53583,2,1,1,2,0,0,0,0,0,0,0,2,0,0
53589,3,3,0,1,0,2,0,0,0,0,0,3,0,1
53590,37,35,2,19,8,10,0,10,0,4,5,32,0,1
53593,19,17,2,2,5,12,6,3,2,1,2,19,1,3
53594,10,9,1,1,7,2,1,5,0,4,1,9,0,2
53597,7,7,0,2,2,3,0,3,0,0,2,7,0,2
53703,29,18,11,0,26,3,6,7,0,8,2,28,1,7
53704,56,43,13,6,32,18,8,15,1,10,14,54,0,13
53705,26,21,5,1,13,12,6,8,0,6,5,24,1,6
53711,61,53,8,2,19,40,12,19,1,10,9,57,0,18
53713,13,10,3,0,9,4,2,6,0,1,4,13,1,7
53714,11,8,3,0,8,3,1,6,0,3,2,11,0,3
53715,18,13,5,2,12,4,1,7,0,5,4,18,1,4
53716,17,16,1,1,11,5,5,9,0,3,3,17,0,7
53717,11,10,1,2,6,3,2,2,0,1,2,11,0,1
53718,9,8,1,0,5,4,0,3,0,1,4,9,0,3
53719,15,12,3,0,9,6,0,4,0,2,4,14,0,2
53726,14,10,4,1,8,5,2,7,0,0,6,14,0,6
53792,1,0,1,0,1,0,0,0,0,0,0,1,0,0
53807,3,2,1,2,1,0,0,0,0,0,0,3,0,0
53818,1,1,0,0,1,0,1,0,0,1,0,1,0,0
53913,4,2,2,0,2,2,1,3,0,0,0,4,0,4
53916,1,1,0,0,0,1,0,0,0,0,0,0,0,0
53925,3,3,0,1,2,0,0,1,0,0,0,3,0,0
53931,2,2,0,2,0,0,0,0,0,0,0,2,0,0
53932,3,2,1,1,2,0,0,1,0,0,0,3,0,0
53933,1,1,0,0,0,1,1,1,0,0,0,1,0,0
53951,1,1,0,0,0,1,0,1,0,1,1,0,0,0
53954,2,2,0,2,0,0,0,1,0,0,0,2,0,0
53955,1,1,0,0,0,1,0,0,0,0,0,1,0,0
53963,1,1,0,0,0,1,0,1,0,0,0,1,0,0
53964,1,1,0,0,0,1,0,0,0,0,0,1,0,0
53965,1,0,1,0,0,1,0,0,0,0,0,1,0,0
54016,17,15,2,5,5,7,2,4,1,2,4,16,0,1
54017,10,8,2,0,4,6,1,0,0,0,2,10,0,1
54022,5,5,0,2,2,1,0,3,0,0,3,5,0,3
54023,3,3,0,0,1,2,2,1,0,1,0,3,0,0
54106,1,1,0,0,0,1,0,0,0,0,0,1,0,0
54115,12,9,3,2,2,8,0,5,0,1,2,11,0,4
54129,1,1,0,1,0,0,0,0,0,0,0,1,0,0
54130,5,4,1,4,1,0,0,0,0,0,1,5,0,0
54136,1,1,0,0,0,1,0,0,0,0,0,1,0,0
54143,3,3,0,0,1,2,0,2,0,0,0,3,0,0
54153,2,2,0,1,0,1,0,1,0,0,0,2,0,0
54155,1,1,0,0,1,0,1,1,1,1,0,1,0,0
54169,4,4,0,1,1,2,1,2,0,1,0,4,0,0
54171,1,1,0,0,0,1,0,1,0,0,0,1,0,0
54173,2,2,0,1,0,1,0,2,0,0,0,2,0,0
54180,4,4,0,2,0,2,1,2,0,0,0,4,0,1
54205,5,2,3,3,0,2,0,1,0,0,0,5,0,0
54220,14,14,0,0,2,12,0,4,0,0,5,12,1,7
54230,1,1,0,0,1,0,0,1,0,0,0,1,0,0
54232,4,2,2,2,2,0,0,0,0,0,0,4,0,0
54235,3,3,0,2,0,1,0,2,0,0,0,3,0,0
54241,2,2,0,0,1,1,1,1,0,1,0,1,0,1
54301,6,5,1,0,2,4,1,2,0,1,2,6,0,2
54302,3,3,0,0,0,3,1,1,0,0,0,3,0,0
54303,3,3,0,0,2,1,1,2,0,1,0,3,0,0
54304,2,2,0,0,0,2,0,2,0,0,0,2,0,1
54311,6,6,0,0,4,2,0,4,0,0,1,6,0,0
54313,14,10,4,6,5,3,0,4,0,0,0,13,0,2
54401,14,11,3,4,5,5,2,8,0,3,1,14,0,2
54403,8,3,5,5,0,3,1,6,0,1,0,8,0,2
54423,1,1,0,0,0,1,0,1,0,0,0,0,0,0
54426,1,1,0,0,0,1,0,0,0,0,1,1,1,1
54441,2,2,0,0,0,2,0,1,0,0,0,2,0,0
54449,4,4,0,2,0,2,0,2,0,0,0,4,0,0
54451,2,2,0,0,1,1,0,1,0,0,0,2,0,0
54452,2,2,0,0,1,1,0,2,0,0,1,1,0,1
54455,1,1,0,0,0,1,0,0,0,0,1,1,0,0
54456,3,3,0,2,0,1,0,1,0,0,0,3,0,0
54467,2,2,0,0,2,0,0,0,0,0,0,2,0,0
54476,2,2,0,0,2,0,0,0,0,0,0,2,0,0
54481,7,7,0,0,3,4,0,3,0,1,1,7,0,0
54482,4,4,0,0,4,0,0,3,0,0,0,4,0,2
54487,3,2,1,2,0,1,1,3,0,1,2,3,0,0
54494,6,3,3,1,4,1,2,4,0,0,0,4,0,2
54499,1,1,0,0,1,0,0,0,0,0,0,1,0,0
54501,2,1,1,2,0,0,0,1,0,0,0,2,0,0
54521,4,1,3,2,0,2,0,2,0,0,0,3,0,0
54539,1,1,0,0,0,1,0,0,0,0,1,1,0,0
54552,1,1,0,0,0,1,0,1,0,0,0,0,0,0
54568,1,1,0,0,0,1,0,0,0,0,0,1,1,0
54601,18,16,2,1,7,10,4,8,0,4,4,18,1,3
54603,1,1,0,0,0,1,0,0,0,0,0,0,0,0
54636,1,1,0,1,0,0,0,0,0,0,0,1,0,0
54650,6,4,2,3,1,2,1,2,0,1,0,5,0,0
54656,1,1,0,0,0,1,0,1,0,0,0,1,0,0
54660,1,1,0,1,0,0,0,0,0,0,0,1,0,0
54665,1,1,0,0,0,1,0,0,0,0,0,1,0,1
54667,3,3,0,2,0,1,1,2,0,0,0,3,0,1
54701,5,4,1,2,1,2,0,2,0,0,1,5,1,2
54720,1,1,0,0,1,0,0,0,0,0,0,1,0,0
54729,5,5,0,0,3,2,1,1,0,0,2,5,0,2
54738,2,1,1,2,0,0,0,1,0,0,0,2,0,0
54742,4,1,3,3,0,1,0,2,0,0,0,4,0,0
54745,1,1,0,1,0,0,0,0,0,0,0,1,0,0
54751,1,1,0,0,0,1,0,0,0,0,0,1,0,0
54755,1,1,0,0,0,1,1,0,0,0,0,1,0,0
54822,2,2,0,1,0,1,0,1,0,0,0,2,0,0
54843,3,2,1,0,0,3,0,1,0,0,1,3,0,1
54871,1,0,1,0,1,0,0,1,0,0,1,1,0,1
54891,1,1,0,1,0,0,0,0,0,0,1,1,0,0
54893,1,1,0,0,0,1,0,0,0,0,0,1,0,0
54901,4,4,0,0,3,1,0,0,0,0,0,4,0,1
54902,1,1,0,0,1,0,0,0,0,0,0,1,0,0
54904,6,3,3,2,2,2,0,0,0,0,0,6,0,0
54911,7,7,0,1,2,4,1,2,0,0,0,6,0,2
54913,10,9,1,3,2,5,3,5,0,1,2,10,0,2
54914,8,6,2,1,3,4,0,4,0,1,1,8,0,2
54915,11,11,0,2,3,6,1,5,0,1,1,11,1,2
54921,1,1,0,0,1,0,0,0,0,0,0,1,0,0
54922,1,1,0,0,0,1,0,1,0,0,1,1,0,0
54923,2,2,0,1,1,0,0,1,0,0,0,2,0,0
54935,10,8,2,1,1,8,2,5,0,2,1,9,0,2
54937,2,2,0,1,1,0,1,1,1,1,0,1,0,0
54942,4,3,1,1,2,1,0,3,0,0,1,4,0,2
54944,3,3,0,0,1,2,1,1,0,0,0,3,0,1
54949,2,0,2,1,1,0,0,1,0,0,0,2,0,0
54950,1,1,0,0,0,1,0,1,0,0,0,1,0,0
54952,6,6,0,0,1,5,1,1,0,0,1,6,0,2
54956,18,12,6,6,7,5,1,4,0,2,3,18,0,2
54963,2,2,0,0,1,1,0,1,0,0,1,2,0,1
54965,2,2,0,0,1,1,0,2,0,0,0,2,0,0
54968,2,2,0,0,0,2,0,1,0,0,0,2,0,0
54971,2,2,0,0,1,1,1,2,0,1,0,1,0,0
54981,2,2,0,0,0,2,1,2,0,1,0,2,1,0
54986,1,1,0,0,1,0,0,0,0,0,0,1,0,0
55001,5,3,2,3,2,0,1,0,0,0,1,5,1,0
55003,2,2,0,0,0,2,0,0,0,1,1,2,0,0
55008,1,1,0,0,0,1,0,0,0,0,0,1,0,0
55011,1,1,0,0,0,1,0,0,0,0,0,1,0,0
55013,1,1,0,0,0,1,0,1,0,0,0,1,0,1
55014,3,3,0,0,1,2,0,0,1,0,0,3,0,0
55016,5,4,1,0,4,1,1,0,0,1,1,5,0,1
55020,1,1,0,0,0,1,0,1,0,0,1,1,0,0
55024,6,5,1,1,4,1,0,1,0,1,0,6,0,1
55032,1,1,0,0,0,1,0,0,0,0,1,1,0,1
55033,1,1,0,0,1,0,0,0,0,0,1,1,0,0
55038,3,3,0,0,1,2,0,0,0,0,0,3,1,0
55040,2,2,0,1,0,1,0,0,0,0,0,2,0,0
55042,6,4,2,0,4,2,0,1,0,1,1,6,0,0
55043,1,1,0,0,1,0,0,0,0,0,0,1,0,0
55044,7,7,0,1,3,3,0,1,0,0,1,7,0,0
55045,1,1,0,0,0,1,0,0,0,0,0,1,0,0
55046,1,1,0,0,1,0,0,0,0,0,1,1,0,0
55047,1,1,0,0,1,0,0,0,0,0,0,1,0,1
55056,1,1,0,1,0,0,0,0,0,0,0,1,0,0
55057,9,9,0,1,4,4,4,2,1,0,2,8,0,4
55060,5,4,1,2,3,0,2,1,0,0,0,4,0,1
55068,2,2,0,0,1,1,0,0,0,0,1,2,0,0
55070,1,1,0,1,0,0,0,0,0,0,0,1,0,0
55073,2,1,1,0,0,2,0,0,0,0,0,2,0,0
55074,2,2,0,0,0,2,0,1,1,0,2,2,0,1
55076,1,1,0,0,1,0,0,0,0,0,1,1,0,0
55077,1,1,0,0,1,0,0,0,0,0,0,1,0,1
55082,18,16,2,0,10,8,5,0,0,3,1,18,2,1
55101,4,3,1,0,1,3,1,1,0,1,2,3,1,0
55102,12,9,3,0,6,6,0,0,0,0,3,12,0,1
55103,2,2,0,0,1,1,0,0,1,0,1,2,0,0
55104,22,11,11,1,14,7,1,2,2,1,3,21,1,3
55105,23,20,3,2,9,12,5,6,4,3,6,23,2,8
55106,2,1,1,0,2,0,0,0,1,0,1,2,0,0
55107,4,4,0,0,3,1,1,2,1,1,1,4,0,1
55108,11,11,0,1,7,3,1,2,1,1,3,11,0,1
55110,6,6,0,1,1,4,1,0,0,0,1,6,0,0
55112,12,11,1,2,3,7,1,2,0,1,2,11,1,2
55113,9,9,0,0,5,4,2,2,1,1,1,8,0,2
55114,3,3,0,0,2,1,0,0,0,0,2,3,0,1
55115,1,1,0,1,0,0,0,0,0,0,0,1,0,0
55116,14,12,2,1,5,8,4,1,0,2,0,13,2,3
55117,4,4,0,0,3,1,1,1,1,1,0,4,1,0
55118,5,4,1,0,0,5,1,2,0,1,1,5,1,1
55119,4,3,1,1,1,2,1,0,0,1,2,4,0,1
55120,1,1,0,0,0,1,1,0,0,0,0,1,0,1
55122,11,10,1,0,3,8,2,2,0,1,2,11,1,1
55123,7,5,2,1,3,3,0,0,0,0,4,7,0,1
55124,7,6,1,0,2,5,2,0,0,0,0,7,1,1
55125,4,4,0,1,0,3,0,2,0,0,1,4,0,2
55126,5,4,1,1,2,2,2,2,0,2,0,5,1,0
55127,2,2,0,0,0,2,0,0,0,0,0,2,0,0
55128,1,1,0,0,0,1,1,0,0,1,0,1,0,0
55129,8,8,0,1,5,2,0,0,0,0,0,8,0,0
55222,1,0,1,1,0,0,0,0,0,0,0,1,0,0
55303,4,4,0,1,1,2,0,1,0,1,0,3,0,0
55304,6,5,1,1,3,2,0,0,0,0,2,6,0,1
55305,4,4,0,1,1,2,0,3,0,0,1,4,0,2
55306,2,1,1,0,1,1,0,0,0,0,0,2,0,0
55311,4,4,0,0,2,2,0,1,0,0,0,4,0,1
55313,1,1,0,0,0,1,1,1,1,1,0,1,0,0
55316,4,3,1,2,2,0,2,1,0,1,0,4,1,0
55317,6,5,1,2,1,3,0,1,0,1,2,5,0,1
55318,2,1,1,0,1,1,0,0,0,0,0,2,0,1
55320,1,1,0,0,1,0,0,1,0,0,1,1,0,0
55327,1,1,0,0,1,0,0,0,0,0,0,1,0,0
55328,1,1,0,0,0,1,0,0,0,0,0,1,0,0
55330,1,1,0,0,0,1,0,1,0,0,0,1,0,1
55331,3,3,0,1,1,1,2,1,0,1,0,2,0,1
55336,2,2,0,1,1,0,1,0,0,0,0,2,0,1
55337,2,2,0,0,1,1,1,1,1,1,0,2,0,0
55340,1,1,0,0,0,1,0,0,0,0,1,1,0,0
55343,8,7,1,0,4,4,1,2,0,0,2,8,0,2
55344,2,2,0,0,1,1,0,1,0,0,0,2,0,1
55345,6,6,0,1,2,3,1,1,0,0,1,6,0,2
55346,2,2,0,0,2,0,1,1,0,1,0,2,0,0
55347,4,4,0,1,1,2,1,1,1,1,1,3,0,1
55350,1,1,0,0,0,1,1,0,0,1,0,1,0,0
55356,1,1,0,0,0,1,0,0,0,0,0,1,0,0
55362,3,2,1,1,2,0,0,0,0,0,1,3,0,0
55363,1,1,0,0,0,1,0,0,0,0,0,1,0,0
55369,9,8,1,0,6,3,1,3,0,0,0,8,1,2
55371,3,3,0,0,2,1,1,0,0,0,0,3,0,1
55372,5,5,0,3,0,2,0,3,0,0,0,4,0,2
55373,1,1,0,0,0,1,1,0,0,0,0,1,0,0
55378,2,2,0,0,0,2,0,2,0,1,1,2,0,1
55379,2,1,1,0,0,2,1,1,0,1,0,1,0,0
55386,2,1,1,0,0,2,0,0,0,0,0,2,0,0
55388,4,2,2,0,4,0,0,0,0,0,1,4,0,1
55391,6,5,1,0,1,5,0,0,1,0,3,6,0,3
55397,1,1,0,0,0,1,0,0,0,0,0,1,0,0
55398,1,1,0,0,1,0,1,0,0,1,0,1,0,0
55401,8,7,1,0,5,3,1,2,0,0,1,8,0,4
55403,4,2,2,0,3,1,0,0,0,0,1,4,0,0
55404,11,7,4,0,10,1,0,0,1,0,2,11,3,1
55405,10,7,3,0,9,1,2,0,1,1,3,10,1,2
55406,64,50,14,4,33,27,13,14,2,12,9,60,8,17
55407,32,23,9,0,25,7,4,4,6,5,4,32,4,11
55408,25,16,9,3,17,5,5,6,2,4,7,24,1,4
55409,11,9,2,1,3,7,0,2,0,1,6,11,2,7
55410,20,16,4,3,9,8,0,5,0,1,4,18,0,7
55411,4,2,2,0,4,0,0,0,1,0,0,4,0,0
55412,5,4,1,0,3,2,1,0,0,0,2,5,1,0
55413,4,3,1,0,3,1,0,0,0,0,0,4,0,0
55414,16,13,3,0,13,3,2,3,1,0,2,16,0,4
55415,1,1,0,0,1,0,0,1,0,0,1,0,0,1
55416,20,17,3,2,12,6,1,5,0,3,6,18,0,3
55417,23,18,5,0,14,9,3,4,2,3,8,23,1,7
55418,25,20,5,1,14,10,3,4,3,1,2,24,3,4
55419,29,26,3,0,16,13,6,7,3,5,6,28,0,7
55420,1,1,0,0,0,1,0,0,0,0,0,1,0,0
55421,5,3,2,0,5,0,3,2,2,3,0,5,0,2
55422,8,6,2,1,5,2,2,4,0,1,1,8,0,2
55423,7,6,1,0,5,2,1,2,0,1,0,7,0,2
55424,8,7,1,2,2,4,0,1,0,0,2,8,0,1
55425,1,1,0,0,0,1,0,0,0,0,1,1,0,0
55426,15,14,1,0,12,3,0,1,0,0,1,15,0,3
55427,5,4,1,0,4,1,1,2,0,2,1,4,0,0
55430,1,1,0,0,0,1,0,0,1,0,1,1,0,0
55431,3,3,0,0,0,3,1,1,0,1,0,3,0,0
55432,3,3,0,0,2,1,1,0,0,0,0,3,1,1
55433,1,1,0,0,0,1,0,0,1,0,1,1,0,0
55434,2,1,1,0,0,2,0,0,1,0,1,2,0,0
55435,3,2,1,1,2,0,0,1,0,0,2,3,1,2
55436,8,7,1,0,4,4,1,2,0,1,1,8,1,3
55437,6,3,3,0,3,3,2,4,0,1,1,6,1,1
55438,3,3,0,0,1,2,1,2,0,1,0,2,0,0
55439,1,0,1,0,1,0,0,1,0,1,0,1,0,0
55441,7,6,1,0,3,4,2,2,0,1,3,7,2,4
55442,1,1,0,0,0,1,1,1,0,1,0,1,0,0
55443,4,3,1,1,2,1,1,0,0,0,1,4,1,2
55444,1,1,0,0,0,1,0,0,0,0,0,1,0,0
55445,3,2,1,0,1,2,0,1,0,0,1,3,0,1
55446,6,5,1,1,3,2,1,1,0,1,2,6,0,1
55447,11,8,3,5,3,3,1,2,1,2,1,11,0,1
55449,2,2,0,1,1,0,0,0,0,0,0,2,0,0
55604,1,1,0,0,0,1,0,1,0,0,0,1,0,1
55738,1,1,0,1,0,0,0,0,0,0,0,1,0,0
55802,1,1,0,0,1,0,0,1,0,0,0,1,0,0
55803,3,3,0,0,2,1,1,2,0,1,1,3,1,0
55810,1,0,1,0,0,1,1,1,0,1,0,1,0,0
55811,5,4,1,0,3,2,0,0,0,0,0,5,0,0
55812,1,1,0,0,1,0,0,0,0,0,1,1,0,0
55901,14,9,5,5,5,4,1,4,0,1,1,12,0,1
55902,2,1,1,0,1,1,1,1,0,1,1,2,0,1
55904,2,2,0,0,2,0,1,2,0,1,1,2,0,1
55906,2,2,0,1,1,0,1,0,0,0,0,2,0,1
55912,1,1,0,0,0,1,0,1,0,0,1,1,0,1
55923,1,1,0,0,0,1,0,0,0,0,0,1,0,0
55929,1,1,0,0,0,1,0,0,0,0,0,1,0,0
55960,1,0,1,0,1,0,0,0,0,0,0,1,0,0
55972,1,1,0,0,1,0,0,0,0,0,0,1,0,0
55976,1,1,0,0,0,1,0,0,0,0,0,1,0,0
55981,1,0,1,0,1,0,1,0,1,1,0,1,0,0
55987,3,3,0,0,2,1,0,2,0,0,0,3,0,0
56001,7,6,1,2,4,1,3,1,0,2,0,7,0,0
56003,2,2,0,0,1,1,0,0,0,0,0,2,0,0
56007,1,1,0,0,0,1,0,0,0,0,0,1,0,0
56011,1,1,0,0,1,0,1,0,0,1,0,1,0,0
56042,1,1,0,0,1,0,0,0,0,0,0,1,0,0
56063,1,1,0,0,1,0,0,0,0,0,0,1,0,0
56071,1,1,0,0,1,0,0,1,0,1,1,1,0,0
56073,1,1,0,1,0,0,0,0,0,0,0,1,0,0
56082,1,1,0,0,1,0,0,0,0,0,0,1,0,0
56301,3,2,1,0,2,1,1,0,1,0,0,3,0,0
56303,1,1,0,0,0,1,0,0,0,0,0,1,0,0
56304,1,1,0,0,0,1,0,1,0,1,1,1,0,0
56308,3,3,0,0,0,3,0,1,0,0,1,3,0,0
56329,1,1,0,0,0,1,0,0,0,0,0,1,0,0
56367,1,1,0,0,0,1,0,0,0,0,0,1,0,0
56374,1,1,0,0,0,1,0,0,0,0,0,1,0,0
56377,3,3,0,0,1,2,1,0,0,0,1,3,0,1
56379,2,1,1,1,0,1,0,1,0,1,1,2,0,0
56431,1,0,1,0,0,1,0,0,0,0,0,1,0,0
56455,2,2,0,2,0,0,0,1,0,0,0,2,0,0
56472,2,2,0,0,1,1,0,2,0,0,0,2,0,1
56685,1,1,0,0,0,1,0,0,0,0,0,1,0,0
57006,2,2,0,0,2,0,1,1,0,1,0,1,0,0
57038,1,1,0,0,0,1,1,1,0,1,0,1,0,0
57042,1,1,0,0,0,1,0,0,0,0,0,1,0,0
57049,1,1,0,0,0,1,0,0,0,0,0,1,0,0
57069,2,2,0,2,0,0,0,0,0,0,0,2,0,1
57103,6,4,2,2,2,2,0,2,0,1,0,6,0,1
57104,1,1,0,0,0,1,0,0,0,0,0,1,0,0
57105,3,2,1,0,2,1,2,2,0,2,0,3,0,0
57106,6,6,0,2,1,3,0,1,0,0,0,6,0,1
57108,6,3,3,2,1,3,1,1,0,1,1,6,0,1
57110,2,2,0,0,1,1,0,0,0,0,0,2,0,0
57208,1,1,0,0,0,1,0,0,0,0,0,1,0,0
57212,1,1,0,0,1,0,0,0,0,0,0,1,0,0
57301,1,1,0,0,1,0,0,0,0,0,1,1,0,0
57314,1,1,0,0,1,0,0,1,0,0,0,1,0,0
57427,1,1,0,1,0,0,0,0,0,0,0,1,0,0
57701,3,3,0,0,1,2,1,0,0,1,1,3,1,1
57702,6,5,1,1,1,4,0,0,0,0,2,6,0,2
57719,2,2,0,0,2,0,0,0,0,0,0,2,0,0
57783,1,1,0,0,0,1,0,0,0,0,1,1,0,0
58102,3,3,0,0,1,2,0,0,0,0,0,3,0,0
58103,1,1,0,0,1,0,0,0,0,0,0,1,0,0
58104,1,1,0,0,0,1,0,0,0,0,0,1,0,0
58201,1,0,1,0,1,0,0,0,0,0,0,1,0,0
58265,1,1,0,1,0,0,0,0,0,0,0,1,0,0
58501,3,2,1,0,1,2,1,1,1,1,0,3,0,0
58503,1,1,0,0,0,1,1,1,0,0,0,0,0,1
58540,1,0,1,0,1,0,0,0,0,0,0,1,0,0
58601,1,1,0,0,1,0,0,0,0,0,0,1,0,0
58614,1,0,1,1,0,0,0,0,0,0,0,1,0,0
58703,1,1,0,0,1,0,0,0,0,0,1,1,0,0
58801,1,1,0,0,0,1,0,0,0,0,0,1,0,0
59024,1,1,0,0,1,0,0,0,0,0,0,1,0,0
59047,3,3,0,0,1,2,0,1,0,0,0,3,0,0
59068,1,1,0,0,0,1,0,0,0,0,1,1,0,1
59102,1,1,0,0,0,1,0,1,0,0,0,1,0,0
59105,1,1,0,0,1,0,0,1,0,0,1,1,0,0
59404,1,1,0,0,1,0,0,0,0,0,0,1,0,0
59405,1,1,0,0,1,0,0,1,0,0,0,1,0,0
59457,2,2,0,0,0,2,0,1,0,0,1,1,0,0
59501,1,1,0,0,1,0,0,0,0,0,0,1,0,0
59601,18,18,0,1,7,10,4,8,0,3,3,18,0,5
59602,3,2,1,0,0,3,0,2,0,0,0,3,0,0
59635,1,1,0,0,0,1,0,1,0,0,0,1,0,0
59701,2,2,0,0,1,1,0,1,0,0,1,2,0,1
59714,4,4,0,0,1,3,0,2,0,0,0,4,0,1
59715,39,31,8,0,14,25,6,16,1,6,8,39,1,9
59716,3,3,0,0,0,3,0,3,0,0,0,2,0,2
59718,18,15,3,2,8,8,4,12,0,5,3,17,1,3
59730,2,1,1,0,0,2,1,0,1,1,0,2,0,0
59746,1,0,1,0,1,0,0,1,0,0,0,0,0,0
59771,2,2,0,0,1,1,0,2,0,1,1,2,0,1
59801,15,12,3,1,11,3,1,8,0,3,2,13,0,5
59802,18,15,3,1,12,5,3,8,0,5,1,17,0,2
59803,3,3,0,1,0,2,0,2,0,0,0,3,0,0
59804,2,1,1,0,1,1,1,0,0,1,0,2,0,0
59807,1,1,0,0,0,1,0,0,0,0,0,1,0,0
59808,5,3,2,2,1,2,0,2,0,0,1,4,0,1
59828,1,1,0,0,0,1,0,0,0,0,0,1,0,0
59847,1,0,1,1,0,0,0,1,0,0,0,1,0,0
59860,1,1,0,1,0,0,0,0,0,0,1,1,0,0
59874,1,1,0,0,0,1,0,0,0,0,1,1,0,0
59875,1,1,0,0,0,1,0,0,0,0,0,1,0,0
59901,7,6,1,0,7,0,1,6,0,1,0,7,0,1
59911,1,1,0,0,0,1,0,1,0,0,1,1,0,1
59912,2,1,1,0,2,0,0,1,0,1,0,1,0,0
59920,1,1,0,0,0,1,0,0,1,0,0,1,0,0
59923,2,2,0,1,0,1,0,1,0,0,0,2,0,0
59937,17,14,3,5,4,8,4,13,0,2,3,14,0,4
60004,11,11,0,0,6,5,0,3,1,1,2,11,0,2
60005,4,4,0,0,2,2,0,1,0,0,2,4,0,2
60007,11,8,3,4,2,5,0,0,0,0,0,11,0,4
60008,1,1,0,1,0,0,0,0,0,0,0,1,0,0
60010,30,25,5,10,7,13,1,7,0,2,5,29,1,9
60012,6,6,0,0,4,2,1,3,0,1,1,5,0,2
60013,6,6,0,1,0,5,0,2,0,1,1,5,0,0
60014,14,11,3,1,3,10,3,4,0,3,4,14,0,3
60015,6,5,1,0,1,5,0,0,1,0,2,6,0,0
60016,2,2,0,0,0,2,0,0,0,0,0,2,0,0
60020,2,1,1,0,1,1,0,0,0,0,0,2,0,0
60022,17,14,3,4,1,12,4,2,1,2,2,17,2,4
60025,18,15,3,6,5,7,0,1,1,1,2,17,0,0
60026,3,3,0,0,0,3,1,0,1,1,0,3,0,1
60030,8,7,1,2,2,4,1,3,1,1,0,7,0,1
60031,4,4,0,1,0,3,0,3,0,0,0,3,0,1
60033,1,1,0,0,1,0,0,1,0,0,0,1,0,1
60035,16,11,5,2,3,11,1,3,2,0,5,15,2,6
60040,1,1,0,0,1,0,0,0,0,0,0,1,0,0
60041,2,2,0,0,1,1,1,0,1,0,0,2,0,0
60042,2,2,0,0,1,1,0,1,1,0,1,2,0,1
60043,2,2,0,0,1,1,0,0,0,0,0,2,0,1
60044,5,5,0,1,0,4,1,1,0,1,0,4,0,1
60045,11,10,1,5,0,6,2,3,1,1,1,11,2,1
60046,6,4,2,3,2,1,0,2,0,0,0,6,0,1
60047,10,8,2,2,3,5,1,3,0,0,2,10,0,2
60048,20,17,3,1,7,12,2,6,1,2,5,19,0,7
60050,6,6,0,0,2,4,0,3,0,0,0,6,0,2
60051,5,4,1,0,2,3,1,3,0,1,1,5,1,2
60053,2,2,0,0,1,1,1,0,0,0,0,2,0,0
60056,6,5,1,2,1,3,1,0,2,1,1,6,1,0
60059,1,1,0,0,1,0,0,0,0,0,0,1,0,0
60060,2,2,0,0,1,1,0,1,0,0,0,2,0,0
60061,7,6,1,1,2,4,1,2,0,0,1,6,0,1
60062,9,9,0,3,0,6,0,0,2,1,5,9,1,2
60067,14,10,4,3,5,6,1,2,0,0,3,13,1,3
60068,8,7,1,0,2,6,0,0,0,0,2,8,1,0
60069,2,1,1,0,0,2,1,0,0,1,0,2,0,0
60070,1,1,0,0,0,1,0,0,0,0,0,1,0,0
60071,3,3,0,1,0,2,0,1,0,0,0,3,0,0
60073,4,4,0,0,1,3,0,1,0,0,0,4,0,0
60074,5,5,0,0,4,1,0,2,0,0,1,5,0,1
60076,5,5,0,0,2,3,1,1,0,1,0,5,0,0
60077,1,1,0,0,0,1,0,0,0,0,0,1,0,1
60083,2,2,0,1,0,1,0,1,1,0,1,2,0,1
60088,2,1,1,0,0,2,0,1,0,1,0,2,0,0
60089,6,5,1,0,1,5,1,1,2,0,2,6,0,2
60090,3,3,0,0,1,2,0,1,1,0,1,3,0,2
